,PID,Gender,Sex_orient,Age,Pol_party,Pol_Id,Pol_Id_forced,Know_LGB,Know_trans,Religiosity,State,Rel_lib_marriage,Trans_bath,LG_job_discrim,LG_couple_adopt,Sum_Policies,Feel_therm_LG,Feel_therm_trans,Feel_therm_mean,Gov_pol_party_2020,Overall_rel
7615,7616,1,1,75,,6,,2,2,4,TX,0,1,1,1,3,70,50,60,Republican,0.64
1429,1430,1,1,61,,2,,1,2,2,TX,0,1,1,1,3,70,60,65,Republican,0.64
2170,2171,1,1,58,,6,,1,2,5,TX,0,1,1,1,3,85,50,67.5,Republican,0.64
6863,6864,1,1,31,,7,,1,2,2,TX,0,1,1,1,3,85,50,67.5,Republican,0.64
1901,1902,2,1,62,,,2,2,2,1,TX,0,1,1,1,3,70,70,70,Republican,0.64
2948,2949,1,,79,,4,2,2,2,1,TX,0,1,1,1,3,70,70,70,Republican,0.64
3872,3873,1,1,66,,,2,2,2,1,TX,0,1,1,1,3,70,70,70,Republican,0.64
7138,7139,2,1,59,,5,,1,2,1,TX,0,1,1,1,3,70,70,70,Republican,0.64
4153,4154,2,1,26,,4,1,1,2,2,TX,0,1,1,1,3,75,70,72.5,Republican,0.64
521,522,2,1,59,,6,,2,2,3,TX,0,1,1,1,3,80,70,75,Republican,0.64
606,607,2,1,80,,,1,2,2,1,TX,0,1,1,1,3,85,70,77.5,Republican,0.64
8237,8238,1,1,76,,4,1,1,2,5,TX,0,1,1,1,3,85,70,77.5,Republican,0.64
647,648,1,1,22,,4,1,1,2,1,TX,0,1,1,1,3,60,100,80,Republican,0.64
2894,2895,2,1,63,,,1,1,1,5,TX,0,1,1,1,3,60,100,80,Republican,0.64
187,188,1,1,31,,3,,2,2,5,TX,0,1,1,1,3,90,90,90,Republican,0.64
1069,1070,2,2,24,,3,,1,1,1,TX,0,1,1,1,3,100,85,92.5,Republican,0.64
7349,7350,2,1,50,,,2,2,2,2,TX,0,1,1,1,3,100,85,92.5,Republican,0.64
2363,2364,2,4,42,,1,,1,1,1,TX,0,1,1,1,3,100,100,100,Republican,0.64
5315,5316,2,1,19,,4,2,2,2,1,TX,0,0,1,1,2,0,50,25,Republican,0.64
7225,7226,1,1,50,,4,2,1,2,1,TX,0,0,1,1,2,50,40,45,Republican,0.64
422,423,2,1,41,,5,,2,2,2,TX,0,0,1,1,2,50,50,50,Republican,0.64
967,968,1,1,65,,4,2,2,2,1,TX,0,0,1,1,2,50,50,50,Republican,0.64
1117,1118,1,1,,,5,,2,2,3,TX,0,0,1,1,2,50,50,50,Republican,0.64
1860,1861,1,1,45,,2,,1,2,4,TX,0,0,1,1,2,50,50,50,Republican,0.64
2348,2349,2,1,72,,2,,1,2,1,TX,0,0,1,1,2,0,100,50,Republican,0.64
2715,2716,2,1,24,,4,1,1,2,1,TX,0,0,1,1,2,50,50,50,Republican,0.64
4021,4022,2,1,30,,5,,1,2,5,TX,0,0,1,1,2,80,20,50,Republican,0.64
4389,4390,1,1,46,,3,,1,2,5,TX,0,0,1,1,2,50,50,50,Republican,0.64
5165,5166,2,1,77,,,1,1,2,4,TX,0,0,1,1,2,50,50,50,Republican,0.64
5299,5300,2,1,58,,6,,1,1,2,TX,0,0,1,1,2,50,50,50,Republican,0.64
5310,5311,2,1,34,,4,2,2,1,2,TX,0,0,1,1,2,50,50,50,Republican,0.64
5542,5543,2,1,27,,,1,1,2,5,TX,0,0,1,1,2,50,50,50,Republican,0.64
5712,5713,2,1,59,,4,1,1,2,2,TX,0,0,1,1,2,50,50,50,Republican,0.64
6641,6642,1,1,65,,,2,2,2,5,TX,0,0,1,1,2,50,50,50,Republican,0.64
6723,6724,1,1,80,,3,,1,2,5,TX,0,0,1,1,2,50,50,50,Republican,0.64
7068,7069,2,1,35,,4,2,1,1,5,TX,0,0,1,1,2,50,50,50,Republican,0.64
7477,7478,2,1,73,,4,1,2,2,2,TX,0,0,1,1,2,50,50,50,Republican,0.64
7555,7556,1,1,63,,5,,1,1,3,TX,0,0,1,1,2,50,50,50,Republican,0.64
508,509,2,1,24,,3,,1,2,4,TX,0,0,1,1,2,60,50,55,Republican,0.64
2082,2083,1,1,44,,3,,2,2,1,TX,0,0,1,1,2,50,60,55,Republican,0.64
2790,2791,2,1,76,,,1,1,2,1,TX,0,0,1,1,2,50,60,55,Republican,0.64
7032,7033,1,1,29,,4,1,1,2,5,TX,0,0,1,1,2,69,50,59.5,Republican,0.64
1161,1162,2,1,54,,,1,1,2,4,TX,0,0,1,1,2,50,70,60,Republican,0.64
1527,1528,,,,,3,,1,2,4,TX,0,0,1,1,2,60,60,60,Republican,0.64
4659,4660,1,1,67,,,1,2,2,1,TX,0,0,1,1,2,60,60,60,Republican,0.64
6392,6393,1,,20,,,2,2,2,2,TX,0,0,1,1,2,60,60,60,Republican,0.64
3897,3898,2,1,43,,2,,1,2,3,TX,0,0,1,1,2,60,70,65,Republican,0.64
1356,1357,2,1,80,,,2,2,2,2,TX,0,0,1,1,2,85,50,67.5,Republican,0.64
1686,1687,2,1,41,,2,,1,2,3,TX,0,0,1,1,2,85,50,67.5,Republican,0.64
5052,5053,2,1,50,,3,,1,2,5,TX,0,0,1,1,2,85,50,67.5,Republican,0.64
5,6,2,1,71,,4,1,2,2,3,TX,0,0,1,1,2,70,70,70,Republican,0.64
388,389,1,1,59,,3,,1,1,2,TX,0,0,1,1,2,70,70,70,Republican,0.64
1121,1122,2,1,30,,3,,2,2,1,TX,0,0,1,1,2,70,70,70,Republican,0.64
4125,4126,2,1,72,,4,1,1,2,3,TX,0,0,1,1,2,70,70,70,Republican,0.64
7237,7238,2,1,44,,3,,1,2,2,TX,0,0,1,1,2,70,70,70,Republican,0.64
7285,7286,1,1,72,,6,,1,2,2,TX,0,0,1,1,2,70,70,70,Republican,0.64
7983,7984,1,1,74,,,2,1,2,1,TX,0,0,1,1,2,70,70,70,Republican,0.64
1432,1433,2,1,80,,,2,1,1,3,TX,0,0,1,1,2,85,60,72.5,Republican,0.64
1760,1761,1,1,,,,2,2,2,1,TX,0,0,1,1,2,100,50,75,Republican,0.64
4503,4504,2,3,22,,,2,1,2,5,TX,0,0,1,1,2,100,50,75,Republican,0.64
6366,6367,1,1,44,,4,2,1,2,4,TX,0,0,1,1,2,100,50,75,Republican,0.64
6433,6434,2,1,52,,4,2,1,2,2,TX,0,0,1,1,2,80,70,75,Republican,0.64
7665,7666,2,1,50,,3,,1,2,5,TX,0,0,1,1,2,100,50,75,Republican,0.64
432,433,1,1,65,,2,,1,2,3,TX,0,0,1,1,2,85,70,77.5,Republican,0.64
1531,1532,2,1,42,,4,1,1,2,2,TX,0,0,1,1,2,85,70,77.5,Republican,0.64
2584,2585,1,1,23,,3,,1,1,3,TX,0,0,1,1,2,85,70,77.5,Republican,0.64
2966,2967,2,1,58,,4,1,2,2,2,TX,0,0,1,1,2,85,70,77.5,Republican,0.64
4251,4252,1,1,37,,2,,1,2,5,TX,0,0,1,1,2,70,85,77.5,Republican,0.64
4781,4782,2,1,26,,,2,1,2,3,TX,0,0,1,1,2,85,70,77.5,Republican,0.64
4838,4839,2,1,23,,2,,1,2,2,TX,0,0,1,1,2,85,70,77.5,Republican,0.64
5947,5948,1,1,52,,2,,1,2,1,TX,0,0,1,1,2,85,70,77.5,Republican,0.64
7141,7142,1,1,57,,4,2,1,2,3,TX,0,0,1,1,2,70,85,77.5,Republican,0.64
7608,7609,2,1,72,,5,,1,2,1,TX,0,0,1,1,2,85,70,77.5,Republican,0.64
2320,2321,2,1,50,,,2,2,2,1,TX,0,0,1,1,2,88,70,79,Republican,0.64
7510,7511,1,1,41,,1,,1,2,5,TX,0,0,1,1,2,75,85,80,Republican,0.64
7634,7635,2,1,73,,4,1,1,2,2,TX,0,0,1,1,2,70,90,80,Republican,0.64
289,290,2,1,40,,3,,1,2,5,TX,0,0,1,1,2,100,70,85,Republican,0.64
835,836,2,1,53,,,2,1,1,2,TX,0,0,1,1,2,85,85,85,Republican,0.64
1048,1049,1,1,66,,,2,1,2,2,TX,0,0,1,1,2,85,85,85,Republican,0.64
1115,1116,2,1,56,,4,2,2,2,3,TX,0,0,1,1,2,85,85,85,Republican,0.64
1170,1171,2,1,73,,4,2,1,1,1,TX,0,0,1,1,2,85,85,85,Republican,0.64
1858,1859,1,1,48,,5,,2,2,3,TX,0,0,1,1,2,85,85,85,Republican,0.64
3143,3144,1,1,70,,4,1,1,2,2,TX,0,0,1,1,2,85,85,85,Republican,0.64
3432,3433,2,1,58,,4,1,1,1,1,TX,0,0,1,1,2,85,85,85,Republican,0.64
3950,3951,1,1,40,,,1,1,2,3,TX,0,0,1,1,2,100,70,85,Republican,0.64
4874,4875,2,1,24,,3,,1,2,5,TX,0,0,1,1,2,100,70,85,Republican,0.64
5173,5174,1,1,49,,3,,1,2,4,TX,0,0,1,1,2,85,85,85,Republican,0.64
5331,5332,1,1,44,,2,,1,2,5,TX,0,0,1,1,2,100,70,85,Republican,0.64
5393,5394,2,1,26,,2,,1,2,4,TX,0,0,1,1,2,85,85,85,Republican,0.64
5623,5624,2,1,63,,2,,1,2,1,TX,0,0,1,1,2,85,85,85,Republican,0.64
6064,6065,2,1,49,,5,,1,2,1,TX,0,0,1,1,2,85,85,85,Republican,0.64
7108,7109,1,1,42,,2,,1,2,5,TX,0,0,1,1,2,85,85,85,Republican,0.64
7306,7307,2,2,60,,3,,1,2,4,TX,0,0,1,1,2,85,,85,Republican,0.64
7755,7756,2,1,65,,3,,1,2,3,TX,0,0,1,1,2,85,85,85,Republican,0.64
6630,6631,1,1,48,,4,1,1,2,3,TX,0,0,1,1,2,85,90,87.5,Republican,0.64
3624,3625,1,1,69,,3,,2,2,5,TX,0,0,1,1,2,90,90,90,Republican,0.64
6288,6289,2,1,37,,3,,1,1,3,TX,0,0,1,1,2,90,90,90,Republican,0.64
173,174,2,1,22,,,1,1,2,3,TX,0,0,1,1,2,100,85,92.5,Republican,0.64
1611,1612,1,1,54,,2,,1,1,5,TX,0,0,1,1,2,95,90,92.5,Republican,0.64
2910,2911,1,1,80,,3,,1,2,1,TX,0,0,1,1,2,100,85,92.5,Republican,0.64
3473,3474,2,1,36,,2,,1,2,3,TX,0,0,1,1,2,100,85,92.5,Republican,0.64
3742,3743,1,1,65,,4,1,2,2,1,TX,0,0,1,1,2,95,90,92.5,Republican,0.64
6111,6112,2,1,68,,1,,1,2,5,TX,0,0,1,1,2,100,85,92.5,Republican,0.64
6933,6934,1,3,22,,2,,1,2,4,TX,0,0,1,1,2,100,85,92.5,Republican,0.64
7021,7022,2,3,28,,2,,1,1,4,TX,0,0,1,1,2,100,85,92.5,Republican,0.64
1083,1084,2,1,29,,2,,1,2,3,TX,0,0,1,1,2,95,95,95,Republican,0.64
194,195,2,2,34,,1,,1,1,5,TX,0,0,1,1,2,100,100,100,Republican,0.64
799,800,2,1,36,,2,,1,2,3,TX,0,0,1,1,2,100,100,100,Republican,0.64
928,929,1,1,37,,3,,2,2,5,TX,0,0,1,1,2,100,100,100,Republican,0.64
1223,1224,2,1,28,,2,,1,2,5,TX,0,0,1,1,2,100,100,100,Republican,0.64
1260,1261,1,1,38,,1,,1,2,2,TX,0,0,1,1,2,100,100,100,Republican,0.64
1512,1513,1,1,38,,2,,1,1,5,TX,0,0,1,1,2,100,100,100,Republican,0.64
1555,1556,2,1,61,,5,,1,1,3,TX,0,0,1,1,2,100,100,100,Republican,0.64
2454,2455,1,1,23,,,1,1,2,2,TX,0,0,1,1,2,100,100,100,Republican,0.64
2490,2491,2,1,40,,3,,2,2,3,TX,0,0,1,1,2,100,100,100,Republican,0.64
2657,2658,2,1,54,,2,,1,1,5,TX,0,0,1,1,2,100,100,100,Republican,0.64
2767,2768,1,2,47,,2,,1,2,5,TX,0,0,1,1,2,100,100,100,Republican,0.64
3082,3083,2,1,51,,,2,1,2,3,TX,0,0,1,1,2,100,100,100,Republican,0.64
3197,3198,2,1,54,,3,,2,2,3,TX,0,0,1,1,2,100,100,100,Republican,0.64
3286,3287,2,3,55,,1,,1,1,3,TX,0,0,1,1,2,100,100,100,Republican,0.64
3482,3483,2,1,40,,,1,1,2,2,TX,0,0,1,1,2,100,100,100,Republican,0.64
3608,3609,1,1,39,,2,,1,2,4,TX,0,0,1,1,2,100,100,100,Republican,0.64
3753,3754,2,1,62,,2,,1,2,1,TX,0,0,1,1,2,100,100,100,Republican,0.64
3882,3883,2,1,27,,4,1,1,2,5,TX,0,0,1,0,1,100,100,100,Republican,0.64
4230,4231,2,1,27,,6,,1,2,2,TX,0,0,1,0,1,100,100,100,Republican,0.64
4360,4361,2,1,47,,4,1,2,2,4,TX,0,0,1,0,1,100,100,100,Republican,0.64
4694,4695,2,1,39,,2,,1,1,3,TX,0,0,1,0,1,100,100,100,Republican,0.64
4712,4713,2,1,30,,2,,1,2,4,TX,0,0,1,0,1,100,100,100,Republican,0.64
4847,4848,2,1,68,,4,1,1,2,2,TX,0,0,1,0,1,100,100,100,Republican,0.64
4968,4969,2,2,18,,1,,1,1,5,TX,0,0,1,0,1,100,100,100,Republican,0.64
5387,5388,1,1,38,,2,,1,2,5,TX,0,0,1,0,1,100,100,100,Republican,0.64
5533,5534,2,1,38,,4,2,1,2,2,TX,0,0,1,0,1,100,100,100,Republican,0.64
5572,5573,2,1,28,,1,,1,1,5,TX,0,0,1,0,1,100,100,100,Republican,0.64
6179,6180,2,1,46,,5,,1,2,3,TX,0,0,1,0,1,100,100,100,Republican,0.64
6296,6297,1,1,73,,1,,1,2,4,TX,0,0,1,0,1,100,100,100,Republican,0.64
6448,6449,2,2,28,,3,,1,1,5,TX,0,0,1,0,1,100,100,100,Republican,0.64
6616,6617,1,2,37,,2,,1,2,5,TX,0,0,1,0,1,100,100,100,Republican,0.64
7049,7050,2,1,47,,2,,1,2,5,TX,0,0,1,0,1,100,100,100,Republican,0.64
7278,7279,2,1,47,,4,2,1,2,5,TX,0,0,1,0,1,100,100,100,Republican,0.64
7476,7477,2,1,18,,1,,2,2,3,TX,0,0,1,0,1,100,100,100,Republican,0.64
7659,7660,2,1,33,,1,,1,2,4,TX,0,0,1,0,1,100,100,100,Republican,0.64
1486,1487,2,1,63,,,1,1,2,2,TX,0,0,1,0,1,,,,Republican,0.64
7210,7211,1,1,51,,4,1,1,2,3,TX,0,0,1,0,1,,,,Republican,0.64
387,388,1,1,72,,2,,2,2,3,TX,0,,1,0,1,50,50,50,Republican,0.64
5733,5734,1,,,,4,,1,2,1,TX,0,,1,0,1,50,50,50,Republican,0.64
8159,8160,1,1,64,,4,1,2,2,1,TX,0,,1,0,1,50,50,50,Republican,0.64
4967,4968,2,2,55,,4,1,1,1,1,TX,0,,1,0,1,100,100,100,Republican,0.64
3757,3758,2,1,31,,,2,1,2,2,TX,,1,1,0,2,50,50,50,Republican,0.64
1780,1781,2,1,74,,3,,2,2,2,TX,,0,1,0,1,50,50,50,Republican,0.64
6698,6699,1,1,75,,5,,2,2,1,TX,,,1,0,1,50,50,50,Republican,0.64
7934,7935,2,1,37,,4,1,1,1,5,TX,,,1,0,1,50,50,50,Republican,0.64
204,205,1,1,22,,5,,2,2,3,TX,1,1,0,0,2,0,0,0,Republican,0.64
1099,1100,2,1,,,6,,1,2,1,TX,1,1,0,0,2,0,0,0,Republican,0.64
3032,3033,1,1,40,,4,1,2,2,1,TX,1,1,0,0,2,0,0,0,Republican,0.64
4227,4228,1,1,73,,,2,2,2,3,TX,1,1,0,0,2,0,0,0,Republican,0.64
5059,5060,2,1,18,,7,,1,2,2,TX,1,1,0,0,2,0,0,0,Republican,0.64
5100,5101,1,1,28,,7,,2,2,4,TX,1,1,0,0,2,0,0,0,Republican,0.64
5452,5453,1,1,46,,7,,1,2,1,TX,1,1,0,0,2,0,0,0,Republican,0.64
6972,6973,2,1,52,,7,,2,2,2,TX,1,1,0,0,2,0,0,0,Republican,0.64
7896,7897,1,1,37,,,2,1,1,1,TX,1,1,0,0,2,0,0,0,Republican,0.64
8029,8030,1,1,32,,,,1,2,5,TX,1,1,0,0,2,0,0,0,Republican,0.64
4465,4466,2,1,27,,6,,2,2,4,TX,1,1,0,0,2,3,0,1.5,Republican,0.64
6895,6896,1,1,21,,7,,2,2,1,TX,1,1,0,0,2,10,0,5,Republican,0.64
6922,6923,1,1,71,,7,,1,2,2,TX,1,1,0,0,2,0,10,5,Republican,0.64
4890,4891,1,1,53,,7,,2,2,1,TX,1,1,0,0,2,15,0,7.5,Republican,0.64
5814,5815,1,1,45,,7,,2,2,1,TX,1,1,0,0,2,15,0,7.5,Republican,0.64
291,292,1,1,51,,6,,2,2,2,TX,1,1,0,0,2,20,5,12.5,Republican,0.64
2237,2238,2,1,,,7,,2,2,1,TX,1,1,0,0,2,30,0,15,Republican,0.64
2806,2807,2,1,59,,5,,2,2,1,TX,1,1,0,0,2,30,0,15,Republican,0.64
3303,3304,1,1,,,2,,2,2,2,TX,1,1,0,0,2,15,15,15,Republican,0.64
464,465,2,1,80,,6,,2,2,1,TX,1,1,0,0,2,15,30,22.5,Republican,0.64
4195,4196,2,1,64,,6,,2,2,2,TX,1,1,0,0,2,30,15,22.5,Republican,0.64
357,358,1,1,48,,4,2,2,2,3,TX,1,1,0,0,2,50,0,25,Republican,0.64
1418,1419,1,1,38,,4,2,1,2,3,TX,1,1,0,0,2,50,0,25,Republican,0.64
731,732,1,1,62,,6,,2,2,3,TX,1,1,0,0,2,30,30,30,Republican,0.64
7320,7321,1,1,48,,7,,1,1,1,TX,1,1,0,0,2,50,15,32.5,Republican,0.64
332,333,1,1,65,,6,,1,2,1,TX,1,1,0,0,2,30,40,35,Republican,0.64
8152,8153,1,1,79,,7,,2,2,1,TX,1,1,0,0,2,30,40,35,Republican,0.64
1736,1737,1,1,63,,5,,2,2,2,TX,1,1,0,0,2,40,40,40,Republican,0.64
5500,5501,2,1,80,,6,,1,2,2,TX,1,1,0,0,2,50,30,40,Republican,0.64
6892,6893,2,1,51,,7,,2,2,1,TX,1,1,0,0,2,45,40,42.5,Republican,0.64
1381,1382,2,1,64,,6,,1,2,1,TX,1,1,0,0,2,40,50,45,Republican,0.64
3106,3107,1,1,61,,6,,1,2,1,TX,1,1,0,0,2,50,40,45,Republican,0.64
449,450,2,1,61,,5,,2,2,1,TX,1,1,0,0,2,50,50,50,Republican,0.64
695,696,1,1,39,,4,2,1,2,1,TX,1,1,0,0,2,50,50,50,Republican,0.64
1298,1299,1,1,73,,7,,2,2,1,TX,1,1,0,0,2,50,50,50,Republican,0.64
1417,1418,2,1,53,,7,,1,2,1,TX,1,1,0,0,2,50,50,50,Republican,0.64
3324,3325,2,1,,,6,,2,2,1,TX,1,1,0,0,2,50,50,50,Republican,0.64
3391,3392,2,1,29,,7,,1,2,1,TX,1,1,0,0,2,50,50,50,Republican,0.64
4584,4585,1,1,71,,7,,1,2,1,TX,1,1,0,0,2,50,50,50,Republican,0.64
5348,5349,1,3,38,,6,,2,2,2,TX,1,1,0,0,2,50,50,50,Republican,0.64
5614,5615,2,1,42,,6,,2,2,2,TX,1,1,0,0,2,50,50,50,Republican,0.64
5677,5678,1,1,56,,5,,2,2,4,TX,1,1,0,0,2,50,50,50,Republican,0.64
6096,6097,1,1,51,,,2,1,2,5,TX,1,1,0,0,2,50,50,50,Republican,0.64
6399,6400,2,1,65,,7,,2,2,1,TX,1,1,0,0,2,40,60,50,Republican,0.64
8019,8020,2,1,39,,5,,1,2,2,TX,1,1,0,0,2,,50,50,Republican,0.64
909,910,1,1,36,,6,,1,2,1,TX,1,1,0,0,2,70,60,65,Republican,0.64
2653,2654,2,1,24,,4,2,2,2,2,TX,1,1,0,0,2,50,85,67.5,Republican,0.64
7904,7905,2,1,31,,6,,1,2,3,TX,1,1,0,0,2,85,85,85,Republican,0.64
1655,1656,2,4,51,,,2,2,2,1,TX,1,0,0,0,1,0,0,0,Republican,0.64
7889,7890,1,1,62,,6,,2,2,2,TX,1,0,0,0,1,40,50,45,Republican,0.64
2726,2727,1,3,59,,,1,1,2,4,TX,1,0,0,0,1,78,75,76.5,Republican,0.64
4166,4167,2,1,42,,6,,2,2,2,TX,0,1,0,0,1,0,0,0,Republican,0.64
4430,4431,1,1,35,,5,,2,2,3,TX,0,1,0,0,1,10,10,10,Republican,0.64
1363,1364,1,1,77,,3,,2,2,2,TX,0,1,0,0,1,50,30,40,Republican,0.64
1073,1074,2,1,39,,4,1,1,2,1,TX,0,1,0,0,1,50,50,50,Republican,0.64
3708,3709,1,1,51,,3,,2,2,2,TX,0,1,0,0,1,50,50,50,Republican,0.64
6785,6786,1,1,60,,6,,2,2,1,TX,0,1,0,0,1,50,50,50,Republican,0.64
4623,4624,2,1,36,,,2,1,2,1,TX,0,1,0,0,1,70,70,70,Republican,0.64
3118,3119,2,1,28,,,,,,1,TX,0,1,0,0,1,100,100,100,Republican,0.64
5294,5295,2,3,23,,3,,2,2,2,TX,0,0,0,0,0,0,0,0,Republican,0.64
428,429,2,1,80,,7,,2,2,1,TX,0,0,0,0,0,30,40,35,Republican,0.64
1643,1644,2,1,34,,4,2,1,2,2,TX,0,0,0,0,0,85,70,77.5,Republican,0.64
7062,7063,2,1,36,,,1,1,2,3,TX,0,0,0,0,0,85,70,77.5,Republican,0.64
5937,5938,2,1,59,,4,1,1,2,4,TX,0,0,0,0,0,85,85,85,Republican,0.64
975,976,1,1,41,,2,,1,2,2,TX,0,0,0,0,0,90,90,90,Republican,0.64
286,287,2,1,30,,,1,1,1,1,TX,0,0,0,,0,100,100,100,Republican,0.64
1516,1517,2,1,27,,2,,1,2,3,TX,0,0,0,,0,100,100,100,Republican,0.64
5560,5561,2,1,,,1,,,,2,TX,,0,0,,0,50,50,50,Republican,0.64
6535,6536,2,1,80,,6,,2,2,1,TX,1,1,,,2,15,0,7.5,Republican,0.64
6941,6942,1,1,70,,6,,2,2,4,TX,1,1,,,2,50,0,25,Republican,0.64
5292,5293,1,1,68,,6,,1,2,1,TX,1,1,,,2,50,40,45,Republican,0.64
3600,3601,1,,,,,,2,2,,TX,1,1,,,2,50,50,50,Republican,0.64
2028,2029,2,1,58,,5,,1,2,2,TX,,,,,0,50,0,25,Republican,0.64
1393,1394,2,,76,,2,,2,2,,TX,,,,,0,60,60,60,Republican,0.64
7633,7634,2,1,71,2,6,,2,2,1,UT,1,1,1,1,4,0,0,0,Republican,0.64
6012,6013,2,1,66,2,,2,2,2,1,UT,1,1,1,1,4,40,0,20,Republican,0.64
1816,1817,1,1,68,2,6,,1,2,1,UT,1,1,1,1,4,30,20,25,Republican,0.64
8003,8004,1,1,27,2,6,,2,2,4,UT,1,1,1,1,4,50,4,27,Republican,0.64
7826,7827,1,1,65,4,6,,1,2,2,UT,1,1,1,1,4,40,15,27.5,Republican,0.64
1848,1849,1,1,55,2,7,,1,2,1,UT,1,1,1,1,4,50,15,32.5,Republican,0.64
6229,6230,1,1,68,,7,,2,2,1,UT,1,1,1,1,4,50,15,32.5,Republican,0.64
466,467,1,1,70,2,7,,1,2,1,UT,1,1,1,1,4,40,40,40,Republican,0.64
2376,2377,2,1,35,2,4,2,2,2,1,UT,1,1,1,1,4,40,40,40,Republican,0.64
7316,7317,2,1,43,2,4,2,2,2,1,UT,1,1,1,1,4,50,30,40,Republican,0.64
5806,5807,1,1,32,2,5,,2,2,2,UT,1,1,1,1,4,90,0,45,Republican,0.64
2640,2641,1,1,50,2,3,,1,2,3,UT,1,1,1,1,4,48,50,49,Republican,0.64
475,476,1,1,37,4,4,2,2,2,1,UT,1,1,1,1,4,50,50,50,Republican,0.64
847,848,2,1,36,2,6,,2,2,1,UT,1,1,1,1,4,50,50,50,Republican,0.64
1865,1866,1,1,80,2,6,,2,2,5,UT,1,1,1,1,4,50,50,50,Republican,0.64
2982,2983,2,,62,2,5,,2,2,1,UT,1,1,1,1,4,50,50,50,Republican,0.64
4799,4800,2,1,65,2,6,,1,1,1,UT,1,1,1,1,4,,50,50,Republican,0.64
6245,6246,1,1,,2,5,,2,2,1,UT,1,1,1,1,4,,50,50,Republican,0.64
6496,6497,2,1,35,2,4,2,1,2,5,UT,1,1,1,1,4,60,40,50,Republican,0.64
7161,7162,2,1,32,1,4,1,1,2,3,UT,1,1,1,1,4,50,50,50,Republican,0.64
7604,7605,1,1,71,,6,,1,2,1,UT,1,1,1,1,4,50,50,50,Republican,0.64
7708,7709,1,1,32,4,4,2,1,1,1,UT,1,1,1,1,4,50,50,50,Republican,0.64
2036,2037,1,1,69,2,6,,,,1,UT,1,1,1,1,4,70,40,55,Republican,0.64
2618,2619,1,1,38,2,5,,1,2,1,UT,1,1,1,1,4,60,50,55,Republican,0.64
4850,4851,1,1,41,2,6,,1,2,2,UT,1,1,1,1,4,60,50,55,Republican,0.64
5952,5953,2,1,73,2,7,,2,2,1,UT,1,1,1,1,4,50,60,55,Republican,0.64
6004,6005,1,1,66,4,6,,1,2,2,UT,1,1,1,1,4,60,50,55,Republican,0.64
6530,6531,1,1,,2,6,,1,2,1,UT,1,1,1,1,4,60,50,55,Republican,0.64
6147,6148,2,1,36,2,6,,1,1,1,UT,1,1,1,1,4,70,50,60,Republican,0.64
7001,7002,1,1,38,2,6,,2,2,1,UT,1,1,1,1,4,75,60,67.5,Republican,0.64
7729,7730,2,1,76,4,4,1,1,2,5,UT,1,1,1,1,4,85,70,77.5,Republican,0.64
5546,5547,2,1,56,2,6,,1,2,1,UT,1,1,1,1,4,80,85,82.5,Republican,0.64
3079,3080,1,1,27,4,4,2,1,1,2,UT,1,1,1,1,4,85,85,85,Republican,0.64
1324,1325,1,1,21,,6,,2,2,1,UT,1,0,1,1,3,45,50,47.5,Republican,0.64
4670,4671,1,1,18,4,,1,2,2,2,UT,1,0,1,1,3,50,50,50,Republican,0.64
5510,5511,1,1,41,4,4,1,1,1,1,UT,1,0,1,1,3,60,60,60,Republican,0.64
4076,4077,1,1,26,4,3,,1,1,1,UT,1,0,1,1,3,70,70,70,Republican,0.64
5550,5551,1,1,48,4,2,,1,1,4,UT,1,0,1,1,3,80,65,72.5,Republican,0.64
4216,4217,1,1,26,4,4,2,1,2,1,UT,1,0,1,1,3,75,75,75,Republican,0.64
6263,6264,2,1,52,,3,,1,2,3,UT,1,0,1,1,3,70,85,77.5,Republican,0.64
6128,6129,1,1,24,2,6,,1,2,1,UT,1,0,1,1,3,80,80,80,Republican,0.64
5007,5008,2,1,80,4,3,,1,1,1,UT,1,0,1,1,3,85,85,85,Republican,0.64
6474,6475,2,1,24,1,2,,2,2,1,UT,1,0,1,1,3,85,85,85,Republican,0.64
7973,7974,1,1,37,4,5,,1,1,1,UT,1,0,1,1,3,100,85,92.5,Republican,0.64
4886,4887,2,1,,2,,2,1,2,3,UT,0,1,1,1,3,50,40,45,Republican,0.64
6792,6793,2,1,,2,6,,1,2,1,UT,0,1,1,1,3,50,40,45,Republican,0.64
5662,5663,1,1,30,,5,,1,1,5,UT,0,1,1,1,3,50,50,50,Republican,0.64
5820,5821,2,1,27,5,5,,1,2,1,UT,0,1,1,1,3,85,85,85,Republican,0.64
3361,3362,2,1,65,2,4,1,2,2,5,UT,0,1,1,1,3,100,100,100,Republican,0.64
4049,4050,1,1,80,2,6,,1,2,1,UT,0,0,1,1,2,40,40,40,Republican,0.64
956,957,2,1,58,2,4,1,1,2,4,UT,0,0,1,1,2,50,50,50,Republican,0.64
5467,5468,2,1,75,1,4,1,1,2,4,UT,0,0,1,1,2,90,75,82.5,Republican,0.64
4151,4152,1,1,60,2,5,,1,2,5,UT,0,0,1,1,2,85,85,85,Republican,0.64
4170,4171,2,4,56,1,3,,1,1,3,UT,0,0,1,1,2,85,85,85,Republican,0.64
5201,5202,2,1,75,1,,1,1,2,5,UT,0,0,1,1,2,85,85,85,Republican,0.64
